File path; File name; Scanner type; Date and time; Duration; Scan mode; Type; Frequency; Code; Favorite name; System name; Department name; Channel name; Site; TGID; UID; UID Name; Latitude; Longitude
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_18-12-23.wav;2020-06-21_18-12-23.wav;BCDx36HP;6/21/2020 6:12:24 PM;00:00:01;Normal scan mode;P25Standard;851.5750;;HoCo;Howard County (Project 25);Fire;A1 Dispatch;Site 2;10901;111;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_16-23-34.wav;2020-06-21_16-23-34.wav;BCDx36HP;6/21/2020 4:23:35 PM;00:00:01;Normal scan mode;P25Standard;851.0625;;HoCo;Howard County (Project 25);Fire;A1 Dispatch;Site 2;10901;111;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-22_23-14-40.wav;2020-06-22_23-14-40.wav;BCDx36HP;6/22/2020 11:14:45 PM;00:00:05;Normal scan mode;Edacs;852.0375;;Transit;Bay Area Rapid Transit (BART);Train Yards & Shops;Tower - Concord Yard;Simulcast;02-061;16119;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_00-02-21.wav;2020-06-21_00-02-21.wav;BCDx36HP;6/21/2020 12:02:26 AM;00:00:04;Normal scan mode;Edacs;852.2375;;180683-BART;Bay Area Rapid Transit (BART);Maintenance;Power & Way 1 (3rd Rail Power Distribution);Simulcast;02-141;16104;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_17-38-00.wav;2020-06-21_17-38-00.wav;BCDx36HP;6/21/2020 5:38:01 PM;00:00:01;Normal scan mode;P25Standard;851.3875;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;2466414;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_17-38-14.wav;2020-06-21_17-38-14.wav;BCDx36HP;6/21/2020 5:38:16 PM;00:00:01;Normal scan mode;P25Standard;852.1125;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;109;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_18-12-44.wav;2020-06-21_18-12-44.wav;BCDx36HP;6/21/2020 6:12:45 PM;00:00:00;Normal scan mode;P25Standard;851.5750;;HoCo;Howard County (Project 25);Fire;A1 Dispatch;Site 2;10901;2472047;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_18-06-31.wav;2020-06-21_18-06-31.wav;BCDx36HP;6/21/2020 6:06:36 PM;00:00:05;Normal scan mode;P25Standard;858.2375;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;109;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_12-15-16.wav;2020-06-21_12-15-16.wav;BCDx36HP;6/21/2020 12:15:21 PM;00:00:05;Normal scan mode;P25Standard;772.3937;;180683-Alameda CA;East Bay Regional Communications System (EBRCS);East Bay Regional Park District;Police Dispatch;ALCO Northwest Simulcast;10005;3283040;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_17-58-51.wav;2020-06-21_17-58-51.wav;BCDx36HP;6/21/2020 5:58:52 PM;00:00:01;Normal scan mode;P25Standard;851.5375;;HoCo;Howard County (Project 25);Police;District 2 Dispatch (Fire A10/B10/C10/D10);Site 2;10963;2468274;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_16-16-17.wav;2020-06-21_16-16-17.wav;BCDx36HP;6/21/2020 4:16:19 PM;00:00:01;Normal scan mode;P25Standard;851.9875;;HoCo;Howard County (Project 25);Police;District 2 Dispatch (Fire A10/B10/C10/D10);Site 2;10963;106;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_17-42-35.wav;2020-06-21_17-42-35.wav;BCDx36HP;6/21/2020 5:42:38 PM;00:00:02;Normal scan mode;P25Standard;857.7375;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;109;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_17-19-25.wav;2020-06-21_17-19-25.wav;BCDx36HP;6/21/2020 5:19:26 PM;00:00:01;Normal scan mode;P25Standard;853.0375;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;2468128;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_17-45-28.wav;2020-06-21_17-45-28.wav;BCDx36HP;6/21/2020 5:45:32 PM;00:00:04;Normal scan mode;P25Standard;852.6375;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;109;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_16-11-36.wav;2020-06-21_16-11-36.wav;BCDx36HP;6/21/2020 4:11:45 PM;00:00:08;Normal scan mode;P25Standard;858.2375;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;2466512;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_00-06-45.wav;2020-06-21_00-06-45.wav;BCDx36HP;6/21/2020 12:06:48 AM;00:00:02;Normal scan mode;P25Standard;852.6125;;180683-Contra Costa CA;East Bay Regional Communications System (EBRCS);Hercules;Police Dispatch;CCCO West Simulcast;7255;4245002;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_18-18-25.wav;2020-06-21_18-18-25.wav;BCDx36HP;6/21/2020 6:18:27 PM;00:00:01;Normal scan mode;P25Standard;851.9625;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;109;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_17-35-54.wav;2020-06-21_17-35-54.wav;BCDx36HP;6/21/2020 5:36:02 PM;00:00:07;Normal scan mode;P25Standard;853.0625;;HoCo;Howard County (Project 25);Police;District 2 Dispatch (Fire A10/B10/C10/D10);Site 2;10963;2466368;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_00-06-51.wav;2020-06-21_00-06-51.wav;BCDx36HP;6/21/2020 12:06:51 AM;00:00:00;Normal scan mode;P25Standard;852.6125;;180683-Contra Costa CA;East Bay Regional Communications System (EBRCS);Hercules;Police Dispatch;CCCO West Simulcast;7255;4182039;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_00-01-58.wav;2020-06-21_00-01-58.wav;BCDx36HP;6/21/2020 12:02:03 AM;00:00:05;Normal scan mode;P25Standard;769.7687;;180683-Contra Costa CA;East Bay Regional Communications System (EBRCS);Richmond;Police Dispatch;ALCO Northwest Simulcast;7505;4300280;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_16-33-42.wav;2020-06-21_16-33-42.wav;BCDx36HP;6/21/2020 4:33:43 PM;00:00:00;Normal scan mode;P25Standard;851.0625;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;2466492;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_18-18-19.wav;2020-06-21_18-18-19.wav;BCDx36HP;6/21/2020 6:18:20 PM;00:00:01;Normal scan mode;P25Standard;852.8000;;HoCo;Howard County (Project 25);Police;District 2 Dispatch (Fire A10/B10/C10/D10);Site 2;10963;106;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_17-28-39.wav;2020-06-21_17-28-39.wav;BCDx36HP;6/21/2020 5:28:44 PM;00:00:04;Normal scan mode;P25Standard;857.2375;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;2468263;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_18-30-18.wav;2020-06-21_18-30-18.wav;BCDx36HP;6/21/2020 6:30:20 PM;00:00:02;Normal scan mode;P25Standard;851.9875;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;2466414;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-20_23-06-00.wav;2020-06-20_23-06-00.wav;BCDx36HP;6/20/2020 11:06:02 PM;00:00:01;Normal scan mode;Edacs;853.3625;;Transit;Bay Area Rapid Transit (BART);Maintenance;Train Control Techs;Simulcast;03-104;;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-22_18-53-38.wav;2020-06-22_18-53-38.wav;BCDx36HP;6/22/2020 6:53:43 PM;00:00:04;Normal scan mode;P25Standard;771.4937;;180683-Alameda CA;East Bay Regional Communications System (EBRCS);Oakland;Police Patrol 4;ALCO Northwest Simulcast;3408;3215056;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-20_23-08-11.wav;2020-06-20_23-08-11.wav;BCDx36HP;6/20/2020 11:08:12 PM;00:00:01;Normal scan mode;Edacs;853.3625;;Transit;Bay Area Rapid Transit (BART);Train Operations;R Line (Richmond);Simulcast;02-027;7340;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_12-14-42.wav;2020-06-21_12-14-42.wav;BCDx36HP;6/21/2020 12:14:43 PM;00:00:00;Normal scan mode;P25Standard;772.6937;;180683-Alameda CA;East Bay Regional Communications System (EBRCS);Alameda Co EMS;Med 1;ALCO Northwest Simulcast;5530;3030499;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_16-22-07.wav;2020-06-21_16-22-07.wav;BCDx36HP;6/21/2020 4:22:08 PM;00:00:00;Normal scan mode;P25Standard;851.5375;;HoCo;Howard County (Project 25);Police;District 2 Dispatch (Fire A10/B10/C10/D10);Site 2;10963;106;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_17-37-51.wav;2020-06-21_17-37-51.wav;BCDx36HP;6/21/2020 5:37:55 PM;00:00:04;Normal scan mode;P25Standard;851.5750;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;109;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_00-04-54.wav;2020-06-21_00-04-54.wav;BCDx36HP;6/21/2020 12:04:57 AM;00:00:03;Normal scan mode;Conventional;42.9200;CTCSS:103.5Hz;180683-Regional;California Highway Patrol (CHP);Golden Gate Division - Golden Gate Communications Center;Maroon - Base - Contra Costa (19);;;;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_17-24-05.wav;2020-06-21_17-24-05.wav;BCDx36HP;6/21/2020 5:24:07 PM;00:00:01;Normal scan mode;P25Standard;853.0375;;HoCo;Howard County (Project 25);Police;District 2 Dispatch (Fire A10/B10/C10/D10);Site 2;10963;106;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-20_23-22-29.wav;2020-06-20_23-22-29.wav;BCDx36HP;6/20/2020 11:22:31 PM;00:00:02;Normal scan mode;Edacs;851.3125;;Transit;Bay Area Rapid Transit (BART);Train Operations;M Line (SF Market St);Simulcast;02-023;11422;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_18-41-18.wav;2020-06-21_18-41-18.wav;BCDx36HP;6/21/2020 6:41:19 PM;00:00:01;Normal scan mode;P25Standard;851.9625;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;109;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-20_23-04-05.wav;2020-06-20_23-04-05.wav;BCDx36HP;6/20/2020 11:04:05 PM;00:00:00;Normal scan mode;Edacs;851.8875;;Transit;Bay Area Rapid Transit (BART);Train Operations;A/L Lines (Fremont/Dublin);Simulcast;02-025;14870;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_16-51-02.wav;2020-06-21_16-51-02.wav;BCDx36HP;6/21/2020 4:51:03 PM;00:00:01;Normal scan mode;P25Standard;857.2375;;HoCo;Howard County (Project 25);Police;District 2 Dispatch (Fire A10/B10/C10/D10);Site 2;10963;106;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_17-20-49.wav;2020-06-21_17-20-49.wav;BCDx36HP;6/21/2020 5:20:51 PM;00:00:02;Normal scan mode;P25Standard;852.6375;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;109;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-22_23-18-27.wav;2020-06-22_23-18-27.wav;BCDx36HP;6/22/2020 11:18:31 PM;00:00:03;Normal scan mode;Edacs;851.0375;;Transit;Bay Area Rapid Transit (BART);Maintenance;Power/Support (Central Maintainence);Simulcast;02-037;;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_18-25-05.wav;2020-06-21_18-25-05.wav;BCDx36HP;6/21/2020 6:25:08 PM;00:00:02;Normal scan mode;P25Standard;853.0375;;HoCo;Howard County (Project 25);Fire;A1 Dispatch;Site 2;10901;2472045;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_16-52-53.wav;2020-06-21_16-52-53.wav;BCDx36HP;6/21/2020 4:53:04 PM;00:00:11;Normal scan mode;P25Standard;852.8000;;HoCo;Howard County (Project 25);Police;District 2 Dispatch (Fire A10/B10/C10/D10);Site 2;10963;106;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-22_18-48-34.wav;2020-06-22_18-48-34.wav;BCDx36HP;6/22/2020 6:48:36 PM;00:00:02;Normal scan mode;P25Standard;771.7937;;180683-Alameda CA;East Bay Regional Communications System (EBRCS);Oakland;Housing Authority Police Dispatch;ALCO Northwest Simulcast;3447;3208001;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_18-31-59.wav;2020-06-21_18-31-59.wav;BCDx36HP;6/21/2020 6:32:01 PM;00:00:02;Normal scan mode;P25Standard;858.2375;;HoCo;Howard County (Project 25);Police;District 2 Dispatch (Fire A10/B10/C10/D10);Site 2;10963;2466368;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_17-49-01.wav;2020-06-21_17-49-01.wav;BCDx36HP;6/21/2020 5:49:02 PM;00:00:00;Normal scan mode;P25Standard;852.6375;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;109;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_18-36-50.wav;2020-06-21_18-36-50.wav;BCDx36HP;6/21/2020 6:36:54 PM;00:00:03;Normal scan mode;P25Standard;851.9875;;HoCo;Howard County (Project 25);Police;District 2 Dispatch (Fire A10/B10/C10/D10);Site 2;10963;106;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-20_23-07-41.wav;2020-06-20_23-07-41.wav;BCDx36HP;6/20/2020 11:07:43 PM;00:00:02;Normal scan mode;Edacs;852.2375;;Transit;Bay Area Rapid Transit (BART);Train Yards & Shops;Richmond Shop;Simulcast;03-021;15069;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_17-47-38.wav;2020-06-21_17-47-38.wav;BCDx36HP;6/21/2020 5:47:39 PM;00:00:00;Normal scan mode;P25Standard;853.0625;;HoCo;Howard County (Project 25);Police;District 2 Dispatch (Fire A10/B10/C10/D10);Site 2;10963;2466163;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-20_23-14-01.wav;2020-06-20_23-14-01.wav;BCDx36HP;6/20/2020 11:14:12 PM;00:00:11;Normal scan mode;Edacs;851.8875;;Transit;Bay Area Rapid Transit (BART);Maintenance;Power & Way 1 (3rd Rail Power Distribution);Simulcast;02-141;16104;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_17-47-10.wav;2020-06-21_17-47-10.wav;BCDx36HP;6/21/2020 5:47:13 PM;00:00:03;Normal scan mode;P25Standard;858.2375;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;2468181;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_17-33-08.wav;2020-06-21_17-33-08.wav;BCDx36HP;6/21/2020 5:33:11 PM;00:00:02;Normal scan mode;P25Standard;851.3875;;HoCo;Howard County (Project 25);Police;District 2 Dispatch (Fire A10/B10/C10/D10);Site 2;10963;2468327;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_17-34-01.wav;2020-06-21_17-34-01.wav;BCDx36HP;6/21/2020 5:34:09 PM;00:00:08;Normal scan mode;P25Standard;851.9625;;HoCo;Howard County (Project 25);Police;District 2 Dispatch (Fire A10/B10/C10/D10);Site 2;10963;2468258;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-22_23-16-37.wav;2020-06-22_23-16-37.wav;BCDx36HP;6/22/2020 11:16:42 PM;00:00:04;Normal scan mode;Edacs;851.8875;;Transit;Bay Area Rapid Transit (BART);Maintenance;Power & Way 1 (3rd Rail Power Distribution);Simulcast;02-141;;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_00-07-10.wav;2020-06-21_00-07-10.wav;BCDx36HP;6/21/2020 12:07:10 AM;00:00:00;Normal scan mode;P25Standard;851.3625;;180683-Contra Costa CA;East Bay Regional Communications System (EBRCS);Hercules;Police Dispatch;CCCO West Simulcast;7255;4182040;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_17-50-20.wav;2020-06-21_17-50-20.wav;BCDx36HP;6/21/2020 5:50:21 PM;00:00:01;Normal scan mode;P25Standard;857.7375;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;109;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-20_23-19-55.wav;2020-06-20_23-19-55.wav;BCDx36HP;6/20/2020 11:19:57 PM;00:00:02;Normal scan mode;Edacs;852.2375;;Transit;Bay Area Rapid Transit (BART);Maintenance;Power & Way 1 (3rd Rail Power Distribution);Simulcast;02-141;;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-20_23-22-14.wav;2020-06-20_23-22-14.wav;BCDx36HP;6/20/2020 11:22:17 PM;00:00:02;Normal scan mode;Edacs;852.8125;;Transit;Bay Area Rapid Transit (BART);Train Operations;M Line (SF Market St);Simulcast;02-023;11422;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_16-22-06.wav;2020-06-21_16-22-06.wav;BCDx36HP;6/21/2020 4:22:07 PM;00:00:00;Normal scan mode;P25Standard;851.5375;;HoCo;Howard County (Project 25);Police;District 2 Dispatch (Fire A10/B10/C10/D10);Site 2;10963;2466163;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_18-11-28.wav;2020-06-21_18-11-28.wav;BCDx36HP;6/21/2020 6:11:35 PM;00:00:06;Normal scan mode;P25Standard;851.0625;;HoCo;Howard County (Project 25);Police;District 2 Dispatch (Fire A10/B10/C10/D10);Site 2;10963;106;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-20_23-20-39.wav;2020-06-20_23-20-39.wav;BCDx36HP;6/20/2020 11:20:42 PM;00:00:02;Normal scan mode;Edacs;852.2375;;Transit;Bay Area Rapid Transit (BART);Train Yards & Shops;Tower - Concord Yard;Simulcast;02-061;15821;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_18-43-20.wav;2020-06-21_18-43-20.wav;BCDx36HP;6/21/2020 6:43:21 PM;00:00:00;Normal scan mode;P25Standard;853.0625;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;109;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-20_23-05-44.wav;2020-06-20_23-05-44.wav;BCDx36HP;6/20/2020 11:05:57 PM;00:00:13;Normal scan mode;Edacs;852.8125;;Transit;Bay Area Rapid Transit (BART);Maintenance;Train Control Techs;Simulcast;03-104;16103;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_16-50-57.wav;2020-06-21_16-50-57.wav;BCDx36HP;6/21/2020 4:50:59 PM;00:00:02;Normal scan mode;P25Standard;853.0375;;HoCo;Howard County (Project 25);Police;District 2 Dispatch (Fire A10/B10/C10/D10);Site 2;10963;2468250;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_16-44-22.wav;2020-06-21_16-44-22.wav;BCDx36HP;6/21/2020 4:44:24 PM;00:00:02;Normal scan mode;P25Standard;851.6875;;HoCo;Howard County (Project 25);Police;District 2 Dispatch (Fire A10/B10/C10/D10);Site 2;10963;106;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_18-15-58.wav;2020-06-21_18-15-58.wav;BCDx36HP;6/21/2020 6:16:02 PM;00:00:03;Normal scan mode;P25Standard;852.6375;;HoCo;Howard County (Project 25);Police;District 2 Dispatch (Fire A10/B10/C10/D10);Site 2;10963;106;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_18-12-51.wav;2020-06-21_18-12-51.wav;BCDx36HP;6/21/2020 6:12:53 PM;00:00:01;Normal scan mode;P25Standard;851.5375;;HoCo;Howard County (Project 25);Fire;A1 Dispatch;Site 2;10901;111;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-22_00-34-01.wav;2020-06-22_00-34-01.wav;BCDx36HP;6/22/2020 12:34:01 AM;00:00:00;Normal scan mode;P25Standard;772.3937;;180683-Alameda CA;East Bay Regional Communications System (EBRCS);Alameda Co Fire;Dispatch 3;ALCO Northwest Simulcast;2607;3030548;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_17-31-19.wav;2020-06-21_17-31-19.wav;BCDx36HP;6/21/2020 5:31:21 PM;00:00:01;Normal scan mode;P25Standard;857.2375;;HoCo;Howard County (Project 25);Police;District 2 Dispatch (Fire A10/B10/C10/D10);Site 2;10963;2466285;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-22_23-13-07.wav;2020-06-22_23-13-07.wav;BCDx36HP;6/22/2020 11:13:10 PM;00:00:03;Normal scan mode;Edacs;853.3625;;Transit;Bay Area Rapid Transit (BART);Maintenance;Power & Way 1 (3rd Rail Power Distribution);Simulcast;02-141;16105;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_18-01-05.wav;2020-06-21_18-01-05.wav;BCDx36HP;6/21/2020 6:01:06 PM;00:00:01;Normal scan mode;P25Standard;852.1125;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;2466178;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_17-38-17.wav;2020-06-21_17-38-17.wav;BCDx36HP;6/21/2020 5:38:20 PM;00:00:03;Normal scan mode;P25Standard;852.1125;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;2466512;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_18-01-13.wav;2020-06-21_18-01-13.wav;BCDx36HP;6/21/2020 6:01:16 PM;00:00:02;Normal scan mode;P25Standard;852.1125;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;109;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-22_23-14-18.wav;2020-06-22_23-14-18.wav;BCDx36HP;6/22/2020 11:14:18 PM;00:00:00;Normal scan mode;Edacs;851.5625;;Transit;Bay Area Rapid Transit (BART);Train Operations;K Line (Oakland);Simulcast;02-024;7317;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_18-01-07.wav;2020-06-21_18-01-07.wav;BCDx36HP;6/21/2020 6:01:09 PM;00:00:01;Normal scan mode;P25Standard;852.1125;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;109;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_18-08-23.wav;2020-06-21_18-08-23.wav;BCDx36HP;6/21/2020 6:08:25 PM;00:00:01;Normal scan mode;P25Standard;851.9625;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;109;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-22_23-13-11.wav;2020-06-22_23-13-11.wav;BCDx36HP;6/22/2020 11:13:12 PM;00:00:00;Normal scan mode;Edacs;851.0375;;Transit;Bay Area Rapid Transit (BART);Maintenance;Power & Way 1 (3rd Rail Power Distribution);Simulcast;02-141;15717;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_12-15-01.wav;2020-06-21_12-15-01.wav;BCDx36HP;6/21/2020 12:15:05 PM;00:00:03;Normal scan mode;P25Standard;772.0937;;180683-Alameda CA;East Bay Regional Communications System (EBRCS);East Bay Regional Park District;Police Dispatch;ALCO Northwest Simulcast;10005;3278001;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-20_23-20-13.wav;2020-06-20_23-20-13.wav;BCDx36HP;6/20/2020 11:20:17 PM;00:00:03;Normal scan mode;Edacs;851.3125;;Transit;Bay Area Rapid Transit (BART);Train Yards & Shops;Tower - Concord Yard;Simulcast;02-061;;;37.725840;-122.115887
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_00-06-52.wav;2020-06-21_00-06-52.wav;BCDx36HP;6/21/2020 12:06:53 AM;00:00:01;Normal scan mode;P25Standard;852.6125;;180683-Contra Costa CA;East Bay Regional Communications System (EBRCS);Hercules;Police Dispatch;CCCO West Simulcast;7255;4182040;;;
Z:\go\src\github.com\Bearcatter\bearcatter\wavparse\fixtures\2020-06-21_17-21-36.wav;2020-06-21_17-21-36.wav;BCDx36HP;6/21/2020 5:21:37 PM;00:00:01;Normal scan mode;P25Standard;853.0625;;HoCo;Howard County (Project 25);Police;District 1 Dispatch (Fire A9/B9/C9/D9);Site 2;10961;109;;;
